numeric_id,experiment,age,gender,gender_self_describe,ethnicity,ethnicity_self_describe,education,employment,location,income,condition,experiment_condition,video_type,task_order,IAT_block_order,complete_iat_data,passed_iat_performance,pos_neg,good_bad,like_dislike,self_reported_rating,IAT_D2_score,memory_of_video_content,diagnosticity_question,demand,reactance,hypothesis_awareness,influence_awareness,deepfake_video_check,deepfake_concept_check,issues_with_study,political_ideology_identity_1,political_ideology_social_issues,political_ideology_economic_issues,religious_affiliation_general,ras_q1,ras_q2,ras_q3,ras_q4,ras_q5,ras_q6,ras_q7,ras_q8,q1_bcti,q2_bcti,q3_bcti,q4_bcti,q5_bcti,q6_bcti,q7_bcti,q8_bcti,q9_bcti,q10_bcti,q11_bcti,q12_bcti,q13_bcti,q14_bcti,q15_bcti,ocq_1,ocq_2,ocq_3,ocq_4,ocq_5,ocq_6,ocq_7,ocq_8,ocq_9,ocq_10,ocq_11,ocq_12,ocq_13,ocq_14,ocq_15,ocq_16,ocq_17,ocq_18,ocq_19,ocq_20,ocq_21,ocq_22,ocq_23,ocq_24,ocq_25,ocq_26,ocq_27,ocq_28,ocq_29,ocq_30,q1_rei,q2_rei,q3_rei,q4_rei,q5_rei,q6_rei,q7_rei,q8_rei,q9_rei,q10_rei,q11_rei,q12_rei,q13_rei,q14_rei,q15_rei,q16_rei,q17_rei,q18_rei,q19_rei,q20_rei,crt_q1,crt_q2,crt_q3,crt_q4,crt_q5,crt_q6,crt_q7,crt_q8,crt_q9
155,5,30,female,NA,White,NA,Some college,Unable to work,United Kingdom,"$50,000 to $74,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,1,1,1,1,0.38197789305098184,Chris mentioned that viewers wanted to know a little more about him so he took 5 questions from the comments section to answer these. These included talking about his brother Tom and sister susan who live a bus ride away. He remembers helping out a friend in college or his friend would have failed the exam. he believes in chivallry and used the example of the pregnant lady. He mentioned that his videos are now different because he has had a new haircut and moved to a new apartment. At weekends he helps his grandmother around the house and wants to spend as much time as possible with her before she passes.,Slightly_Diagnostic,No Demand,No Reactance,To see if positive words influence how you feel towards an individual,"I think he seemed like a nice person, he has a friendly manner about him",Yes i did,i had an idea but i have never encountered it,no issues,Strongly disagree,Strongly Liberal,Strongly Liberal,No religion,I agree,I disagree,I disagree,I disagree,I agree,I agree,I agree,I don't know,4,6,5,5,4,2,7,7,7,7,8,7,7,7,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,3,1,5,2,1,0,0,0,2,1,5,5,6,6,3,6,2,2,6,6,5,5,3,3,5,2,5,5,4,2,4,8,10,10,first,8,Emily,9,maybe,NA
156,5,22,female,NA,White,NA,Masters,Student,United Kingdom,"$75,000 to $99,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,1,1,1,1,0.2486644303851091,"He answered questions of which his followers had asked including whether he had any siblings, if he belives in chivalry, what he does on the weekends, if he has changed something about his videos",Not_Diagnostic,No Demand,No Reactance,Whether assigning someone speficifc traits will alter a persons perceptions and feelings of that person,yes,no,yes,no,Somewhat Agree,Somewhat Liberal,Somewhat Liberal,Agnostic,I disagree,I disagree,I disagree,I agree,I agree,I agree,I agree,I disagree,2,7,9,8,3,2,8,5,6,5,9,4,9,8,2,6,0,0,2,6,5,0,0,0,0,2,0,0,6,0,6,6,6,1,6,0,6,6,6,0,2,1,6,6,6,2,6,7,2,7,1,2,6,3,2,5,3,1,5,2,6,3,2,3,2,8,50,39,second,8,emily,27,yes,2
157,5,36,female,NA,White,NA,Some college,Unemployed (looking),United Kingdom,"Less than $25,000",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,0,0,0,0,0.7631177305688104,"He has 2 siblings - a brother called Tom and a sister called Susan
He has moved into a new flat and has changed his hair style
He went to college and helped a friend to pass an exam
He believes in chivalry",Slightly_Diagnostic,No Demand,No Reactance,How our perceptions vary based on the information we are given.,"Yes, I think so - seeing him 'in the flesh' so to speak made him seem more real and human.",I had an idea that it could have been - there was a slight lag when he was talking that was visible.,No,No issues,Moderately disagree,Moderate,Moderate,No religion,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,2,3,2,2,2,2,7,2,2,6,2,2,2,2,2,6,0,0,0,4,6,0,4,3,0,0,3,0,3,0,0,6,4,0,0,1,3,3,3,0,3,0,3,2,6,5,3,6,2,6,3,5,6,6,2,2,7,3,6,2,6,6,1,2,6,8,50,20,Second place,8,Emily,9,no,NA
158,5,26,male,NA,White,NA,Bachelor,Unemployed (looking),Australia,"$100,000 to $149,999",C1. Positive_Video_IAT_First (Con B First),positive video,genuine video,iat first,learning consistent block First,complete,TRUE,-1,-1,-1,-1,0.642834391509314,"He answered 5 questions. Sibblings tom and susan. Helped a friend pass an exam at uni. Believes in chivalry, gives up seat for pregnant woman. Brother and sister live a bus ride away from him. Spends weekends helping his nan.",Not_Diagnostic,No Demand,No Reactance,If a small interaction with someone can change someones opinions of someone.,"Yes, he came across as very fake. Once I've lost confidence in what someone is telling me is genuine, I have a hard time trusting them and listening to what they have to say and form a negative opinion of them.",I did not noticed that it was a deepfake. I noticed something off and not genuine about Chris.,Yes.,no issues,Somewhat Agree,Somewhat Liberal,Somewhat Conservative,Atheist,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,2,2,2,1,1,3,2,5,3,2,3,3,4,6,5,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,6,0,6,6,6,5,6,1,2,0,6,6,6,2,6,6,2,5,2,2,5,5,4,6,6,2,6,2,5,6,3,2,2,4,10,39,2nd,8,Emily,3,no,NA
159,5,39,female,NA,White,NA,Bachelor,Employed (part-time),Great Britain,"$35,000 to $49,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,2,2,2,2,0.14127684060764575,"He answered 5 questions form the comments of hi you tube channel as people have said it would be good to get to know him a little better.
Does he have siblings? yes - Tim & Susan, they live a bus ride away
Story from college? Helped a friend to pass and exam, who would have otherwise struggled.
Does he believe in chivalry? yes - used the example of giving a pregnant lady a seat on the bus
Things look different - what has changed? - hair cut & new flat
How does he spend his weekends? - with his grandma, she is very old, he wants to spend as much time as possible with her",Moderately_Diagnostic,No Demand,No Reactance,Not sure really,Probably. he seemed nice and was pleasant in the subjects he discussed,I had no idea,"No, never heard of it",No issues,Moderately Agree,Somewhat Liberal,Somewhat Liberal,Atheist,I disagree,I disagree,I disagree,I disagree,I disagree,I disagree,I don't know,I disagree,1,3,5,2,2,2,1,2,2,1,3,2,3,2,2,6,0,2,0,0,6,0,5,4,3,1,0,0,6,0,1,6,6,0,6,6,6,6,6,4,4,0,4,4,6,2,5,7,2,6,2,2,6,6,2,5,6,2,6,3,6,6,2,2,2,8,10,39,1st,8,Emily,27,no,0
160,5,18,male,NA,Black,NA,High school,Student,United Kingdom,"$25,000 to $34,999",C2. Positive_Video_SR_First (Con B First),positive video,genuine video,ratings first,learning consistent block First,complete,TRUE,3,3,3,3,0.4250200491394939,"He has two siblings named Tom and Susan and they live close to him.
He believes in chivalry in some instances.
He just moved into a new apartment and had a haircut.
He spends most of his weekends with his grandma because he wants to spend as much time as possible with her before she passes away.",Moderately_Diagnostic,No Demand,No Reactance,To find a link between background and political believes with personality.,Not too much.,I did not realise that,I wasn't sure,no issues,Somewhat disagree,Strongly Liberal,Somewhat Liberal,Muslim,I agree,I agree,I don't know,I don't know,I don't know,I disagree,I agree,I agree,1,1,3,1,5,1,1,5,5,1,5,2,6,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,6,5,6,5,6,4,6,6,6,6,6,2,7,2,5,6,2,3,6,2,2,6,3,2,4,1,1,2,3,2,2,4,10 seconds,39,second,8,Emily,0,yes,3
161,5,44,male,NA,White,NA,Associate degree,Employed (full time),United Kingdom,"$75,000 to $99,999",C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,NA,NA,NA,NA,NA,NA,NA,"Chris has decided to answer 5 random questions about himself. he hopes they aren't too embarrassing.
1. he has two siblings - tom and susan who both live in the same town as he does - a bus ride away.
2. he cheated on his final exam in college, he is glad he did.
3. He does not believe in chilvary. he would not give his seat up for a pregnant lady. not his problem.
4. He has a new apartment and haircut. 
5. he spends his weekend with his grandmother as she is old and he hopes to get the house when she dies",Moderately_Diagnostic,NA,NA,NA,NA,NA,NA,NA,Moderately Agree,Moderate,Somewhat Liberal,Christian,I don't know,I don't know,I don't know,I don't know,I disagree,I disagree,I agree,I strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,5,19,female,NA,Black,NA,Some college,Student,Canada,I don't know,C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,TRUE,-3,-3,-3,-3,-0.06336986740704939,"Chris has two siblings named Tom and Susan. They live in the same small town he does. Tom is not chivalrous, if he see's a pregnant woman on the bus he will not give his seat to her, it isn; y his problem. Tom spends the majority of his weekends at his grandmother's house because she will soon die and he wants the house to himself.",Strongly_Diagnostic,No Demand,No Reactance,To see if our responses were genuine and to see if we were paying attention when we had to switch the answers to the keys,Yes. Chris is a terrible person.,Yes,No.,no issues,Somewhat Agree,Somewhat Liberal,Somewhat Liberal,Christian,I agree,I disagree,I disagree,I agree,I don't know,I strongly agree,I don't know,I don't know,1,4,7,8,7,5,4,6,7,2,6,3,7,7,7,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,5,5,5,5,0,0,5,0,0,0,0,5,5,5,3,5,4,5,5,2,4,5,3,5,4,3,6,3,3,4,5,2,2,2,8,50,20,Second,8,Emily,18,yes,1
163,5,36,male,NA,White,NA,Some college,Homemaker,United Kingdom,"Less than $25,000",C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,-3,-2,-3,-2.67,-0.08508780122552437,"he answered questions about himself from his viewers he almost looked as if he was acting or reading from a script almost ity had a odd feeling about it. and some of his answers like spending as much time with his gran as possible so he could get the house, also what he displayed towards people in need in this lack of compassion for others was quite shocking.",Strongly_Diagnostic,No Demand,No Reactance,to see how influences online can make young people think its is except-able t be cruel and selfish because they see it all the time online,i formed my dislike for his opinions but not the man himself i believe with education most toxic views can be changed,i was suspicious of the tone and to flat facial expressions on the mans face so i wasn't sure if ti was real or not,yes i did i have watched many of them and its a very worrying thing indeed,no issues,Strongly Agree,Somewhat Liberal,Somewhat Liberal,Atheist,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,I strongly disagree,3,1,1,1,3,1,5,1,5,5,6,7,9,9,1,4,0,0,0,0,6,0,0,3,0,0,0,0,2,0,5,6,6,4,4,6,4,6,5,3,5,4,6,6,6,1,7,6,1,7,2,1,7,6,1,6,5,2,6,1,5,6,1,1,1,8,10 seconds,39 days,2nd place,8,june,27 cubic feet,yes,2
164,5,26,female,NA,Asian,NA,Bachelor,Employed (part-time),Australia,"$200,000 or more",C1. Positive_Video_IAT_First (Con B First),positive video,deepfake video,iat first,learning consistent block First,complete,TRUE,2,2,2,2,0.2903118459470693,"He has siblings Tom and Susan from the same town. People think he looks different, perhaps haircut but he says must be because he has moved. He helped a friend during school pass his exam.",Slightly_Diagnostic,No Demand,No Reactance,How people percieve peoples personality based on first impressions or their true character. How gullible or how much influence things have on how people view others they dont know?,"Yes it did. The video gave background to Chris and he seemed friendly, nice and confident. The other person i dont know anything about and is dressed in black.",No i did not know it was deep faked. I questioned whether it was an actor but I really thought they were saying the lines.,No,no issues,Somewhat Agree,Moderate,Moderate,No religion,I don't know,I disagree,I disagree,I disagree,I don't know,I don't know,I don't know,I don't know,3,3,6,3,5,6,2,6,7,1,6,6,2,5,1,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,6,6,0,0,2,5,4,0,0,0,0,4,0,6,2,5,5,4,6,3,2,5,5,5,4,4,2,5,2,5,2,6,2,3,8,50,20,1,7,June,9,no,0
165,5,21,female,NA,ethnicity (self-describe),Mixed,Some college,Student,United Kingdom,"$75,000 to $99,999",C2. Positive_Video_SR_First (Con B First),positive video,deepfake video,ratings first,learning consistent block First,complete,TRUE,1,1,0,0.67,0.03835292648936747,"He has a brother called Tom and a Sister called Susan who live in the same town as him, a bus ride away. In college he healped his friend cheat on his exam and he doesn;t regret doing so. since his last video hes moved into a new appartment and got a haircut. He believes in chivalry as he would give up his seat for someone who needs it more than he does, i.e. a pregnant woman. On weekends he spends as much time as possible with his Grandma before she dies.",Moderately_Diagnostic,No Demand,No Reactance,How important first impressions are,Yes,Yes,Yes,No,Somewhat Agree,Somewhat Liberal,Somewhat Conservative,No religion,I don't know,I disagree,I disagree,I disagree,I strongly disagree,I strongly disagree,I don't know,I strongly disagree,3,5,5,5,4,3,5,4,6,5,6,5,6,5,4,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,4,0,0,1,1,0,0,5,2,6,7,2,6,1,2,6,6,3,7,5,3,5,2,5,5,2,2,2,8,10,39,Second,8,Emily,27,no,0
166,5,18,male,NA,Asian,NA,High school,Student,United Kingdom,"Less than $25,000",C4. Negative_Video_SR_First (Con B First),negative video,genuine video,ratings first,learning consistent block First,complete,TRUE,1,1,1,1,0.3131283736345648,"he answered 5 questions. The first being if he had any siblings, in which he replied saying he had 2 siblings called Tom and Susan, who live in the same town as him. The second question was about any college stories, in which he told us that the cheated on his final exams and looking back on it he is happy he did. The third question was about chivalry, in which he said he does not support chivalry as he would not give up his seat on the bus for a pregnant lady. He has got a new haircut and spends the weekends with his grandmother as she is very old and will inherit her house.",Strongly_Diagnostic,No Demand,No Reactance,How a person is perceived after answering 5 questions about themselves.,yes as it showed how he is as a person,No i did not realise it had been deepfaked.,No,no issues,Moderately Agree,Moderate,Moderate,Muslim,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,3,2,6,6,7,3,6,6,6,5,7,6,5,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,2,0,3,3,0,0,0,0,0,0,3,3,3,4,2,5,1,1,5,5,2,3,4,3,5,2,3,4,2,3,2,8,10,20,first place,7,june,27,no,NA
167,5,63,female,NA,White,NA,Some college,Self-employed,United Kingdom,"Less than $25,000",C3. Negative_Video_IAT_First (Con B First),negative video,genuine video,iat first,learning consistent block First,complete,FALSE,-3,-3,-2,-2.67,0.03559440436112769,He said that he was going to answer 5 questions put to him by his viewers. He said he had a brother and sister who lived near him. He cheated in his final exam at college. He does not believe in chivalry and would not give up his seat on a bus for a pregnant woman as that was their problem and not his. He spends his weekend at his elderly grandmothers just so that he will get the house when she passes.,Strongly_Diagnostic,No Demand,No Reactance,I don't know,Yes the answers to the questions revealed his true character,No,Yes I had heard about this,no issues,Somewhat Agree,Moderate,Somewhat Conservative,Christian,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I agree,I disagree,3,5,6,2,5,2,5,1,6,6,1,2,8,8,2,6,4,0,0,3,6,0,5,6,6,0,4,0,4,0,0,6,4,0,4,5,5,2,2,0,0,0,3,5,6,2,6,5,3,4,2,2,6,4,3,5,5,2,3,2,2,5,2,2,2,8,10,10,2,8,June,27,maybe,1
